src	answer	options	category	question	cot_content	question_id	answer_index	total_tokens	meta_cluster	base_cluster	entropy_ans_correct_qwen2	entropy_value_qwen2	entropy_ans_qwen2	norm_entropy
ori_mmlu-college_computer_science	G	['Newly created objects awaiting assignment', 'Return addresses on the call stack', 'Objects referenced by CPU instructions', 'Temporary variables in the active procedures', 'Global variables of the program', 'Local variables on the call stack', 'Dynamically allocated objects on the heap', 'Static variables in the program', 'Actual parameters of the active procedures', 'Objects stored in registers']	computer science	Which of the following elements is **not** considered part of the root set by a garbage collector when identifying reachable objects in a managed memory system?		10625	6	134	CS Subfield Queries	Computer Science Questions	False	0.6826341152191162	9	0.3057463342582404
ori_mmlu-high_school_psychology	B	['100', '60', '80', '30', '0', '40', '90', '50', '70', '20']	psychology	In Milgram's obedience studies, roughly what percentage of participants believed they had administered the highest possible voltage shock to the learner?		2103	1	44	Psychology Behavior	Psychology Questions (0)	False	1.3626688718795776	5	0.6103284367076496
ori_mmlu-high_school_psychology	B	['100', '60', '80', '30', '0', '40', '90', '50', '70', '20']	psychology	In Milgram’s obedience studies, roughly what percentage of participants believed they had administered the highest possible shock level?		2103	1	44	Psychology Behavior	Psychology Questions (0)	False	1.3626688718795776	5	0.6103284367076496
stemez-TransportPhenomena	I	['750 Btu/hr-ft', '560 Btu/hr-ft', '520 Btu/hr-ft', '830 Btu/hr-ft', '275 Btu/hr-ft', '450 Btu/hr-ft', '645 Btu/hr-ft', '700 Btu/hr-ft', '615 Btu/hr-ft', '300 Btu/hr-ft']	engineering	"What is the heat loss rate per unit length (in Btu/hr-ft) for a stainless steel pipe system where:

- The pipe has an **inner diameter of 3 in.** and an **outer diameter of 3.5 in.** (thermal conductivity *k* = 30 Btu/hr-ft-°F),
- It is insulated with **0.5 in. of asbestos** (*k* = 0.12 Btu/hr-ft-°F),
- The **internal fluid temperature is 400°F** and the **ambient air is at 75°F**,
- The **inner surface conductance** is 50 Btu/hr-ft²-°F and the **outer surface conductance** is 5 Btu/hr-ft²-°F?"		11957	8	186	Engineering Calculations	Heat Transfer Problems	True	1.1219587326049805	9	0.5025162997792525
stemez-TransportPhenomena	I	['750 Btu/hr-ft', '560 Btu/hr-ft', '520 Btu/hr-ft', '830 Btu/hr-ft', '275 Btu/hr-ft', '450 Btu/hr-ft', '645 Btu/hr-ft', '700 Btu/hr-ft', '615 Btu/hr-ft', '300 Btu/hr-ft']	engineering	"Calculate the heat loss rate per unit length (in Btu/hr-ft) for a stainless steel pipe system where:

- The pipe has an **inner diameter of 3 in.** and an **outer diameter of 3.5 in.** with thermal conductivity **k = 30 Btu/hr-ft-°F**.
- It is insulated with **0.5 in. thick asbestos (k = 0.12 Btu/hr-ft-°F)**.
- The **internal fluid temperature is 400°F**, and the **ambient air temperature is 75°F**.
- The **inner surface conductance (h_i) is 50 Btu/hr-ft²-°F**, and the **outer surface conductance (h_o) is 5 Btu/hr-ft²-°F**.

Select the correct value from the provided options."		11957	8	186	Engineering Calculations	Heat Transfer Problems	True	1.1219587326049805	9	0.5025162997792525
ori_mmlu-professional_law	G	['The businessman recovers $1,000 from the woman, and the woman recovers $900 from the businessman.', 'The businessman recovers $5,000 from the woman, and the woman recovers $1,000 from the businessman.', 'The businessman recovers $3,500 from the woman, and the woman recovers $300 from the businessman.', 'The businessman recovers $800 from the woman, and the woman recovers nothing from the businessman.', 'The businessman recovers $5,000 from the woman, and the woman recovers nothing from the businessman.', 'The businessman recovers nothing from the woman, and the woman recovers $1,000 from the businessman.', 'The businessman recovers $1,500 from the woman, and the woman recovers $700 from the businessman.', 'The businessman recovers $2,000 from the woman, and the woman recovers $500 from the businessman.', 'The businessman recovers $3,000 from the woman, and the woman recovers $600 from the businessman.']	law	In a collision at the intersection of Wilshire (one-way northbound) and Figueroa Streets, two drivers were found negligent: the businessman (70% at fault) ran a red light while driving east on Figueroa, and the woman (30% at fault) drove the wrong way (south) on Wilshire without checking for cross traffic. The businessman suffered $5,000 in damages, while the woman suffered $1,000. Under a comparative negligence statute that prohibits set-offs and reduces damages proportionally, which judgment correctly allocates recovery between the parties?		1029	6	499	Legal & Moral Implications	Legal Contracts & Property	False	1.6236892938613892	8	0.727237386038231
stemez-Business	B	['$4.60', '$4.30', '$4.70', '$4.50', '$3.80', '$4.00', '$4.10', '$64.50', '$5.00', '$60']	business	Mr. Langham borrows $60 from his bank at a nominal annual interest rate of 6%. If he plans to pay back the loan in **equal monthly installments** over **15 months**, what is the amount of each monthly payment? Select the correct value from the options provided.		185	1	97	Economics & Finance MCQs	Business Finance Questions	False	0.56058669090271	3	0.2510822737337771
stemez-Business	B	['$4.60', '$4.30', '$4.70', '$4.50', '$3.80', '$4.00', '$4.10', '$64.50', '$5.00', '$60']	business	What is the monthly repayment amount for Mr. Langham if he borrows **$60** from his bank at a **6% nominal interest rate**, to be repaid in **equal installments over 15 months**?		185	1	97	Economics & Finance MCQs	Business Finance Questions	False	0.56058669090271	3	0.2510822737337771
stemez-Thermodynamics	D	['Throat area: 0.0055 ft^2, Exit area: 0.0070 ft^2, Exit Mach number: 1.50', 'Throat area: 0.0070 ft^2, Exit area: 0.0080 ft^2, Exit Mach number: 1.25', 'Throat area: 0.0048 ft^2, Exit area: 0.0065 ft^2, Exit Mach number: 1.55', 'Throat area: 0.0051 ft^2, Exit area: 0.0068 ft^2, Exit Mach number: 1.45', 'Throat area: 0.0065 ft^2, Exit area: 0.0085 ft^2, Exit Mach number: 1.40', 'Throat area: 0.0061 ft^2, Exit area: 0.0078 ft^2, Exit Mach number: 1.55', 'Throat area: 0.0045 ft^2, Exit area: 0.0075 ft^2, Exit Mach number: 1.60', 'Throat area: 0.0051 ft^2, Exit area: 0.0068 ft^2, Exit Mach number: 1.35', 'Throat area: 0.0072 ft^2, Exit area: 0.0091 ft^2, Exit Mach number: 1.30', 'Throat area: 0.0068 ft^2, Exit area: 0.0051 ft^2, Exit Mach number: 1.45']	engineering	Determine the correct throat area, exit area, and exit Mach number for a **90%-efficient nozzle** given the following conditions: inlet pressure of **60 psia**, inlet temperature of **1500°R**, mass flow rate of **0.6 lb/sec**, and exit pressure of **14.696 psia**. Select the matching set from the provided options.		11894	3	403	Engineering Calculations	Heat Transfer Problems	True	0.430061012506485	4	0.1926208713419468
stemez-Thermodynamics	D	['Throat area: 0.0055 ft^2, Exit area: 0.0070 ft^2, Exit Mach number: 1.50', 'Throat area: 0.0070 ft^2, Exit area: 0.0080 ft^2, Exit Mach number: 1.25', 'Throat area: 0.0048 ft^2, Exit area: 0.0065 ft^2, Exit Mach number: 1.55', 'Throat area: 0.0051 ft^2, Exit area: 0.0068 ft^2, Exit Mach number: 1.45', 'Throat area: 0.0065 ft^2, Exit area: 0.0085 ft^2, Exit Mach number: 1.40', 'Throat area: 0.0061 ft^2, Exit area: 0.0078 ft^2, Exit Mach number: 1.55', 'Throat area: 0.0045 ft^2, Exit area: 0.0075 ft^2, Exit Mach number: 1.60', 'Throat area: 0.0051 ft^2, Exit area: 0.0068 ft^2, Exit Mach number: 1.35', 'Throat area: 0.0072 ft^2, Exit area: 0.0091 ft^2, Exit Mach number: 1.30', 'Throat area: 0.0068 ft^2, Exit area: 0.0051 ft^2, Exit Mach number: 1.45']	engineering	Determine the correct throat area, exit area, and exit Mach number for a **90%-efficient nozzle** given the following conditions: inlet pressure = 60 psia, inlet temperature = 1500°R, mass flow rate = 0.6 lb/s, and exit pressure = 14.696 psia. Select the matching option from the provided choices.		11894	3	403	Engineering Calculations	Heat Transfer Problems	True	0.430061012506485	4	0.1926208713419468
ori_mmlu-professional_law	F	['inadmissible to impeach Sally because the conviction is not related to the case.', 'inadmissible to impeach Sally because her conviction is more than a year old.', 'inadmissible to impeach Sally because she is only a witness and not the criminal defendant.', 'admissible to impeach Sally because she was adjudicated guilty.', 'inadmissible to impeach Sally because she never admitted her guilt since she entered a plea of nolo contendere.', 'admissible to impeach Sally because vehicular homicide carries a maximum penalty in excess of 1 year.', 'admissible to impeach Sally because she was involved in an illegal activity.', 'inadmissible to impeach Sally because vehicular homicide is not a crime of moral turpitude.', 'inadmissible to impeach Sally because she received a suspended sentence.', 'admissible to impeach Sally because she could have received a sentence of state imprisonment up to 5 years.']	law	Under Florida evidence rules, if the prosecution calls Sally as a witness in a trial against a former police officer for extortion, and Sally has a prior **adult conviction for vehicular homicide** (a felony punishable by up to 5 years in prison) where she pleaded *nolo contendere* and was adjudicated guilty, which of the following best describes whether and why evidence of this conviction may be used to impeach her credibility?		1279	5	294	Legal & Moral Implications	Legal Scenarios	False	0.2928071618080139	2	0.1311459746464964
ori_mmlu-professional_law	F	['inadmissible to impeach Sally because the conviction is not related to the case.', 'inadmissible to impeach Sally because her conviction is more than a year old.', 'inadmissible to impeach Sally because she is only a witness and not the criminal defendant.', 'admissible to impeach Sally because she was adjudicated guilty.', 'inadmissible to impeach Sally because she never admitted her guilt since she entered a plea of nolo contendere.', 'admissible to impeach Sally because vehicular homicide carries a maximum penalty in excess of 1 year.', 'admissible to impeach Sally because she was involved in an illegal activity.', 'inadmissible to impeach Sally because vehicular homicide is not a crime of moral turpitude.', 'inadmissible to impeach Sally because she received a suspended sentence.', 'admissible to impeach Sally because she could have received a sentence of state imprisonment up to 5 years.']	law	Under Florida law, if the prosecution calls Sally as a witness in a trial against a former police officer for extortion, and Sally has a prior **adult conviction for vehicular homicide** (a felony punishable by up to 5 years in prison) where she pleaded **nolo contendere** and was adjudicated guilty, which of the following best describes the admissibility of this conviction for impeachment purposes?		1279	5	294	Legal & Moral Implications	Legal Scenarios	False	0.2928071618080139	2	0.1311459746464964
stemez-Chemistry	J	['P_(N)2 = 6.81atm, P_(O)2 = 3.09atm, P_other gasses = .2 atm', 'P_(N)2 = 8.81atm, P_(O)2 = 1.09atm, P_other gasses = .3 atm', 'P_(N)2 = 7.10atm, P_(O)2 = 2.10atm, P_other gasses = 0.80 atm', 'P_(N)2 = 6.50atm, P_(O)2 = 3.50atm, P_other gasses = 0.20 atm', 'P_(N)2 = 7.01atm, P_(O)2 = 2.99atm, P_other gasses = .4 atm', 'P_(N)2 = 6.90atm, P_(O)2 = 3.10atm, P_other gasses = 0.30 atm', 'P_(N)2 = 8.00atm, P_(O)2 = 1.90atm, P_other gasses = 0.20 atm', 'P_(N)2 = 8.10atm, P_(O)2 = 2.00atm, P_other gasses = 0.10 atm', 'P_(N)2 = 7.50atm, P_(O)2 = 1.50atm, P_other gasses = 1.00 atm', 'P_(N)2 = 7.81atm, P_(O)2 = 2.09atm, P_other gasses = .1 atm']	chemistry	Determine the partial pressures of nitrogen (N₂), oxygen (O₂), and other gases in a compressed dry air tank at a total pressure of 10.0 atm, given that dry air consists of 78.1% N₂, 20.9% O₂, and 1% other gases by volume. Which of the following sets of values is correct?		4565	9	416	Scientific Calculations	Chemistry Calculations	False	0.5214009881019592	1	0.233531312362887
stemez-Chemistry	J	['P_(N)2 = 6.81atm, P_(O)2 = 3.09atm, P_other gasses = .2 atm', 'P_(N)2 = 8.81atm, P_(O)2 = 1.09atm, P_other gasses = .3 atm', 'P_(N)2 = 7.10atm, P_(O)2 = 2.10atm, P_other gasses = 0.80 atm', 'P_(N)2 = 6.50atm, P_(O)2 = 3.50atm, P_other gasses = 0.20 atm', 'P_(N)2 = 7.01atm, P_(O)2 = 2.99atm, P_other gasses = .4 atm', 'P_(N)2 = 6.90atm, P_(O)2 = 3.10atm, P_other gasses = 0.30 atm', 'P_(N)2 = 8.00atm, P_(O)2 = 1.90atm, P_other gasses = 0.20 atm', 'P_(N)2 = 8.10atm, P_(O)2 = 2.00atm, P_other gasses = 0.10 atm', 'P_(N)2 = 7.50atm, P_(O)2 = 1.50atm, P_other gasses = 1.00 atm', 'P_(N)2 = 7.81atm, P_(O)2 = 2.09atm, P_other gasses = .1 atm']	chemistry	Determine the partial pressures (in atmospheres) of nitrogen, oxygen, and other gases in a compressed dry air tank at a total pressure of 10.0 atm, given that dry air consists of 78.1% nitrogen, 20.9% oxygen, and 1% other gases by volume. Select the correct set of values from the provided options.		4565	9	416	Scientific Calculations	Chemistry Calculations	False	0.5214009881019592	1	0.233531312362887
theoremQA-Math	G	['5.123456', '2.453232', '0.999999', '4.669201', '2.718281', '3.141593', '1.53978589', '3.567839', '0', '-1.234567']	math	"What is the value of the following limit as \( R \to \infty \) for the double integral

\[
\lim_{R \to \infty} \iint_{x^2 + y^2 \leq R^2} \left( \frac{1 + 2x^2}{1 + x^4 + 6x^2y^2 + y^4} - \frac{1 + y^2}{2 + x^4 + y^4} \right) \, dx \, dy?
\]"		8847	6	129	Mathematical Problem Solving	Mathematical Computations	False	1.0140222311019895	9	0.4541724081813272
theoremQA-Math	G	['5.123456', '2.453232', '0.999999', '4.669201', '2.718281', '3.141593', '1.53978589', '3.567839', '0', '-1.234567']	math	"What is the value of the following limit as \( R \to \infty \) for the double integral

\[
\lim_{R \to \infty} \iint_{x^2 + y^2 \leq R^2} \left( \frac{1 + 2x^2}{1 + x^4 + 6x^2y^2 + y^4} - \frac{1 + y^2}{2 + x^4 + y^4} \right) \, dx \, dy?
\]"		8847	6	129	Mathematical Problem Solving	Mathematical Computations	False	1.0140222311019895	9	0.4541724081813272
ori_mmlu-professional_medicine	B	['Skeletal survey', 'Echocardiography', 'Bone scan', 'MRI of the shoulder']	health	What is the most appropriate initial diagnostic test for a 5-year-old girl presenting with recurrent injuries, joint hypermobility (e.g., genu recurvatum, thumb-to-forearm extension, excessive waist flexibility), progressive exertional chest pain, a family history of early aortic rupture and severe joint injuries, and a midsystolic click on cardiac exam?		6443	1	286	Miscellaneous	Viruses and Diseases	True	0.7681464552879333	2	0.3440466241602367
